value_ns,percentile,cumulative_count
40287.0,99.922493,2080781
40319.0,99.922637,2080784
40351.0,99.922733,2080786
40383.0,99.922829,2080788
40415.0,99.922925,2080790
40479.0,99.923069,2080793
40511.0,99.923117,2080794
40543.0,99.923213,2080796
40575.0,99.923406,2080800
40607.0,99.923550,2080803
40639.0,99.923694,2080806
40671.0,99.923790,2080808
40735.0,99.923934,2080811
40767.0,99.923982,2080812
40799.0,99.924078,2080814
40831.0,99.924126,2080815
40863.0,99.924222,2080817
40895.0,99.924318,2080819
40927.0,99.924366,2080820
40959.0,99.924414,2080821
40991.0,99.924558,2080824
41055.0,99.924750,2080828
41119.0,99.924798,2080829
41151.0,99.924846,2080830
41183.0,99.924990,2080833
41279.0,99.925038,2080834
41311.0,99.925086,2080835
41343.0,99.925134,2080836
41375.0,99.925182,2080837
41407.0,99.925230,2080838
41439.0,99.925326,2080840
41535.0,99.925470,2080843
41599.0,99.925518,2080844
41759.0,99.925566,2080845
41823.0,99.925614,2080846
41919.0,99.925663,2080847
41983.0,99.925759,2080849
42079.0,99.925807,2080850
42111.0,99.925855,2080851
42175.0,99.925903,2080852
42271.0,99.925951,2080853
42431.0,99.925999,2080854
42527.0,99.926095,2080856
42591.0,99.926191,2080858
42623.0,99.926239,2080859
42655.0,99.926287,2080860
42687.0,99.926335,2080861
42815.0,99.926383,2080862
43071.0,99.926431,2080863
43103.0,99.926479,2080864
43263.0,99.926575,2080866
43295.0,99.926623,2080867
43359.0,99.926671,2080868
43455.0,99.926719,2080869
43487.0,99.926815,2080871
43519.0,99.926911,2080873
43551.0,99.926959,2080874
43583.0,99.927007,2080875
43679.0,99.927103,2080877
43935.0,99.927151,2080878
43967.0,99.927199,2080879
43999.0,99.927247,2080880
44127.0,99.927295,2080881
44383.0,99.927343,2080882
44543.0,99.927391,2080883
44575.0,99.927439,2080884
44703.0,99.927487,2080885
44831.0,99.927535,2080886
44927.0,99.927727,2080890
44991.0,99.927823,2080892
45023.0,99.927872,2080893
45087.0,99.927920,2080894
45119.0,99.928064,2080897
45151.0,99.928304,2080902
45183.0,99.928400,2080904
45215.0,99.928496,2080906
45279.0,99.928544,2080907
45311.0,99.928640,2080909
45343.0,99.928832,2080913
45375.0,99.929120,2080919
45407.0,99.929216,2080921
45439.0,99.929408,2080925
45471.0,99.929744,2080932
45503.0,99.929984,2080937
45535.0,99.930177,2080941
45567.0,99.930465,2080947
45599.0,99.930705,2080952
45631.0,99.930897,2080956
45663.0,99.931329,2080965
45695.0,99.931617,2080971
45727.0,99.931809,2080975
45759.0,99.932097,2080981
45791.0,99.932386,2080987
45823.0,99.932530,2080990
45855.0,99.932962,2080999
45887.0,99.933346,2081007
45919.0,99.933778,2081016
45951.0,99.934162,2081024
45983.0,99.934306,2081027
46015.0,99.934450,2081030
46047.0,99.934835,2081038
46079.0,99.935171,2081045
46111.0,99.935555,2081053
46143.0,99.936083,2081064
46175.0,99.936419,2081071
